"","monthf","monthweek","weekday","year","city_state","no_topic","topic","topic_prop"
"660","May",5,"Friday",2015,"Philadelphia, PA",239,112,0.319088319088319
"661","May",5,"Friday",2016,"Philadelphia, PA",419,81,0.162
"662","May",5,"Monday",2015,"Philadelphia, PA",328,54,0.141361256544503
"663","May",5,"Monday",2016,"Philadelphia, PA",372,147,0.283236994219653
"664","May",5,"Saturday",2015,"Philadelphia, PA",208,71,0.254480286738351
"665","May",5,"Saturday",2016,"Philadelphia, PA",239,34,0.124542124542125
"666","May",5,"Sunday",2015,"Philadelphia, PA",91,13,0.125
"667","May",5,"Sunday",2016,"Philadelphia, PA",237,35,0.128676470588235
"668","May",5,"Thursday",2015,"Philadelphia, PA",336,158,0.319838056680162
"669","May",5,"Thursday",2016,"Philadelphia, PA",345,131,0.275210084033613
"670","May",5,"Tuesday",2015,"Philadelphia, PA",249,106,0.298591549295775
"671","May",5,"Tuesday",2016,"Philadelphia, PA",356,190,0.347985347985348
"672","May",5,"Wednesday",2015,"Philadelphia, PA",240,158,0.396984924623116
"673","May",5,"Wednesday",2016,"Philadelphia, PA",388,129,0.249516441005803
"674","May",6,"Monday",2016,"Philadelphia, PA",380,59,0.134396355353075
"675","May",6,"Tuesday",2016,"Philadelphia, PA",211,99,0.319354838709677
"676","June",1,"Friday",2015,"Philadelphia, PA",212,77,0.26643598615917
"677","June",1,"Friday",2016,"Philadelphia, PA",366,172,0.319702602230483
"678","June",1,"Friday",2017,"Philadelphia, PA",542,222,0.290575916230366
"679","June",1,"Monday",2015,"Philadelphia, PA",70,9,0.113924050632911
"680","June",1,"Saturday",2015,"Philadelphia, PA",242,47,0.162629757785467
"681","June",1,"Saturday",2016,"Philadelphia, PA",285,54,0.15929203539823
"682","June",1,"Saturday",2017,"Philadelphia, PA",263,96,0.267409470752089
"683","June",1,"Sunday",2014,"Philadelphia, PA",46,10,0.178571428571429
"684","June",1,"Sunday",2015,"Philadelphia, PA",276,58,0.173652694610778
"685","June",1,"Sunday",2016,"Philadelphia, PA",257,17,0.062043795620438
"686","June",1,"Sunday",2017,"Philadelphia, PA",347,194,0.358595194085028
"687","June",1,"Thursday",2015,"Philadelphia, PA",121,49,0.288235294117647
"688","June",1,"Thursday",2016,"Philadelphia, PA",325,141,0.302575107296137
"689","June",1,"Thursday",2017,"Philadelphia, PA",330,181,0.354207436399217
"690","June",1,"Tuesday",2015,"Philadelphia, PA",267,65,0.19578313253012
"691","June",1,"Wednesday",2015,"Philadelphia, PA",393,182,0.316521739130435
"692","June",1,"Wednesday",2016,"Philadelphia, PA",304,112,0.269230769230769
"693","June",2,"Friday",2014,"Philadelphia, PA",184,104,0.361111111111111
"694","June",2,"Friday",2015,"Philadelphia, PA",289,94,0.245430809399478
