"","monthf","monthweek","weekday","year","city_state","no_topic","topic","topic_prop"
"863","July",4,"Friday",2016,"Philadelphia, PA",332,180,0.3515625
"864","July",4,"Friday",2017,"Philadelphia, PA",525,45,0.0789473684210526
"865","July",4,"Monday",2014,"Philadelphia, PA",268,5,0.0183150183150183
"866","July",4,"Monday",2015,"Philadelphia, PA",311,23,0.0688622754491018
"867","July",4,"Monday",2016,"Philadelphia, PA",388,103,0.209775967413442
"868","July",4,"Saturday",2014,"Philadelphia, PA",134,0,0
"869","July",4,"Saturday",2015,"Philadelphia, PA",153,8,0.0496894409937888
"870","July",4,"Saturday",2016,"Philadelphia, PA",264,68,0.204819277108434
"871","July",4,"Saturday",2017,"Philadelphia, PA",290,24,0.0764331210191083
"872","July",4,"Sunday",2014,"Philadelphia, PA",132,2,0.0149253731343284
"873","July",4,"Sunday",2015,"Philadelphia, PA",172,15,0.0802139037433155
"874","July",4,"Sunday",2016,"Philadelphia, PA",255,79,0.236526946107784
"875","July",4,"Sunday",2017,"Philadelphia, PA",290,33,0.102167182662539
"876","July",4,"Thursday",2014,"Philadelphia, PA",405,3,0.00735294117647059
"877","July",4,"Thursday",2015,"Philadelphia, PA",437,37,0.0780590717299578
"878","July",4,"Thursday",2016,"Philadelphia, PA",321,210,0.395480225988701
"879","July",4,"Thursday",2017,"Philadelphia, PA",475,41,0.0794573643410853
"880","July",4,"Tuesday",2014,"Philadelphia, PA",177,6,0.0327868852459016
"881","July",4,"Tuesday",2016,"Philadelphia, PA",320,118,0.269406392694064
"882","July",4,"Wednesday",2014,"Philadelphia, PA",356,8,0.021978021978022
"883","July",4,"Wednesday",2015,"Philadelphia, PA",77,2,0.0253164556962025
"884","July",4,"Wednesday",2016,"Philadelphia, PA",516,223,0.301759133964817
"885","July",5,"Friday",2015,"Philadelphia, PA",244,7,0.0278884462151394
"886","July",5,"Friday",2016,"Boston, MA",612,124,0.168478260869565
"887","July",5,"Friday",2016,"New York, NY",69,44,0.389380530973451
"888","July",5,"Friday",2016,"Philadelphia, PA",448,203,0.311827956989247
"889","July",5,"Friday",2017,"Philadelphia, PA",457,73,0.137735849056604
"890","July",5,"Monday",2014,"Philadelphia, PA",233,3,0.0127118644067797
"891","July",5,"Monday",2015,"Philadelphia, PA",450,32,0.0663900414937759
"892","July",5,"Monday",2016,"Philadelphia, PA",368,188,0.338129496402878
"893","July",5,"Monday",2017,"Philadelphia, PA",484,46,0.0867924528301887
"894","July",5,"Saturday",2016,"Boston, MA",101,10,0.0900900900900901
"895","July",5,"Saturday",2016,"New York, NY",54,6,0.1
"896","July",5,"Saturday",2016,"Philadelphia, PA",252,62,0.197452229299363
"897","July",5,"Saturday",2017,"Philadelphia, PA",451,43,0.0870445344129555
"898","July",5,"Sunday",2016,"Boston, MA",180,28,0.134615384615385
"899","July",5,"Sunday",2016,"New York, NY",21,3,0.125
"900","July",5,"Sunday",2016,"Philadelphia, PA",149,17,0.102409638554217
"901","July",5,"Sunday",2017,"Philadelphia, PA",301,41,0.119883040935673
"902","July",5,"Thursday",2014,"Philadelphia, PA",203,5,0.0240384615384615
"903","July",5,"Thursday",2015,"Philadelphia, PA",489,34,0.0650095602294455
"904","July",5,"Thursday",2016,"Boston, MA",467,90,0.161579892280072
"905","July",5,"Thursday",2016,"Philadelphia, PA",422,275,0.39454806312769
"906","July",5,"Thursday",2017,"Philadelphia, PA",587,58,0.089922480620155
"907","July",5,"Tuesday",2014,"Philadelphia, PA",208,3,0.014218009478673
"908","July",5,"Tuesday",2015,"Philadelphia, PA",533,23,0.0413669064748201
"909","July",5,"Tuesday",2016,"Philadelphia, PA",289,240,0.453686200378072
"910","July",5,"Tuesday",2017,"Philadelphia, PA",522,83,0.137190082644628
"911","July",5,"Wednesday",2014,"Philadelphia, PA",387,6,0.0152671755725191
"912","July",5,"Wednesday",2015,"Philadelphia, PA",478,33,0.0645792563600783
"913","July",5,"Wednesday",2016,"Boston, MA",185,36,0.16289592760181
"914","July",5,"Wednesday",2016,"Philadelphia, PA",279,247,0.46958174904943
"915","July",5,"Wednesday",2017,"Philadelphia, PA",511,82,0.138279932546374
"916","July",6,"Monday",2017,"Philadelphia, PA",574,79,0.120980091883614
"917","Aug.",1,"Friday",2014,"Philadelphia, PA",251,5,0.01953125
"918","Aug.",1,"Friday",2016,"Boston, MA",459,23,0.0477178423236514
"919","Aug.",1,"Friday",2016,"New York, NY",58,5,0.0793650793650794
"920","Aug.",1,"Friday",2016,"Philadelphia, PA",415,67,0.139004149377593
"921","Aug.",1,"Friday",2017,"Philadelphia, PA",579,43,0.0691318327974277
"922","Aug.",1,"Monday",2016,"Boston, MA",643,55,0.0787965616045845
"923","Aug.",1,"Monday",2016,"New York, NY",52,3,0.0545454545454545
"924","Aug.",1,"Monday",2016,"Philadelphia, PA",526,66,0.111486486486486
"925","Aug.",1,"Saturday",2014,"Philadelphia, PA",186,3,0.0158730158730159
"926","Aug.",1,"Saturday",2015,"New York, NY",28,1,0.0344827586206897
"927","Aug.",1,"Saturday",2015,"Philadelphia, PA",358,2,0.00555555555555556
"928","Aug.",1,"Saturday",2016,"Boston, MA",275,41,0.129746835443038
"929","Aug.",1,"Saturday",2016,"New York, NY",26,1,0.037037037037037
"930","Aug.",1,"Saturday",2016,"Philadelphia, PA",407,41,0.0915178571428571
"931","Aug.",1,"Saturday",2017,"Philadelphia, PA",276,10,0.034965034965035
"932","Aug.",1,"Sunday",2014,"Philadelphia, PA",315,9,0.0277777777777778
"933","Aug.",1,"Sunday",2015,"New York, NY",14,41,0.745454545454545
"934","Aug.",1,"Sunday",2015,"Philadelphia, PA",491,27,0.0521235521235521
"935","Aug.",1,"Sunday",2016,"Boston, MA",51,7,0.120689655172414
"936","Aug.",1,"Sunday",2016,"Philadelphia, PA",91,13,0.125
"937","Aug.",1,"Sunday",2017,"Philadelphia, PA",401,37,0.0844748858447489
"938","Aug.",1,"Thursday",2016,"Boston, MA",339,48,0.124031007751938
"939","Aug.",1,"Thursday",2016,"Philadelphia, PA",442,81,0.154875717017208
"940","Aug.",1,"Thursday",2017,"Philadelphia, PA",696,46,0.0619946091644205
"941","Aug.",1,"Tuesday",2016,"Boston, MA",416,36,0.079646017699115
"942","Aug.",1,"Tuesday",2016,"New York, NY",24,3,0.111111111111111
"943","Aug.",1,"Tuesday",2016,"Philadelphia, PA",213,38,0.151394422310757
"944","Aug.",1,"Tuesday",2017,"Philadelphia, PA",500,59,0.105545617173524
"945","Aug.",1,"Wednesday",2016,"Boston, MA",377,41,0.0980861244019139
"946","Aug.",1,"Wednesday",2016,"New York, NY",124,17,0.120567375886525
"947","Aug.",1,"Wednesday",2016,"Philadelphia, PA",410,111,0.213051823416507
"948","Aug.",1,"Wednesday",2017,"Philadelphia, PA",614,44,0.0668693009118541
"949","Aug.",2,"Friday",2014,"Philadelphia, PA",294,20,0.0636942675159236
"950","Aug.",2,"Friday",2015,"New York, NY",161,28,0.148148148148148
"951","Aug.",2,"Friday",2015,"Philadelphia, PA",360,52,0.12621359223301
"952","Aug.",2,"Friday",2016,"Boston, MA",283,17,0.0566666666666667
"953","Aug.",2,"Friday",2016,"New York, NY",62,2,0.03125
"954","Aug.",2,"Friday",2016,"Philadelphia, PA",159,12,0.0701754385964912
"955","Aug.",2,"Friday",2017,"Philadelphia, PA",373,33,0.0812807881773399
"956","Aug.",2,"Monday",2014,"Philadelphia, PA",264,12,0.0434782608695652
"957","Aug.",2,"Monday",2015,"New York, NY",80,5,0.0588235294117647
"958","Aug.",2,"Monday",2015,"Philadelphia, PA",304,30,0.0898203592814371
"959","Aug.",2,"Monday",2016,"Boston, MA",317,36,0.101983002832861
"960","Aug.",2,"Monday",2016,"Philadelphia, PA",294,17,0.0546623794212219
"961","Aug.",2,"Monday",2017,"Philadelphia, PA",484,32,0.062015503875969
"962","Aug.",2,"Saturday",2014,"Philadelphia, PA",101,9,0.0818181818181818
"963","Aug.",2,"Saturday",2015,"New York, NY",98,10,0.0925925925925926
"964","Aug.",2,"Saturday",2015,"Philadelphia, PA",331,33,0.0906593406593407
"965","Aug.",2,"Saturday",2016,"Boston, MA",122,11,0.0827067669172932
"966","Aug.",2,"Saturday",2016,"New York, NY",85,4,0.0449438202247191
"967","Aug.",2,"Saturday",2016,"Philadelphia, PA",190,17,0.0821256038647343
"968","Aug.",2,"Saturday",2017,"Philadelphia, PA",312,26,0.0769230769230769
"969","Aug.",2,"Sunday",2014,"Philadelphia, PA",185,7,0.0364583333333333
"970","Aug.",2,"Sunday",2015,"New York, NY",58,50,0.462962962962963
"971","Aug.",2,"Sunday",2015,"Philadelphia, PA",174,18,0.09375
"972","Aug.",2,"Sunday",2016,"Boston, MA",444,35,0.0730688935281837
"973","Aug.",2,"Sunday",2016,"Philadelphia, PA",173,18,0.0942408376963351
"974","Aug.",2,"Sunday",2017,"Philadelphia, PA",526,58,0.0993150684931507
"975","Aug.",2,"Thursday",2014,"Philadelphia, PA",202,10,0.0471698113207547
"976","Aug.",2,"Thursday",2015,"New York, NY",144,15,0.0943396226415094
"977","Aug.",2,"Thursday",2015,"Philadelphia, PA",667,50,0.0697350069735007
"978","Aug.",2,"Thursday",2016,"Boston, MA",450,44,0.0890688259109312
"979","Aug.",2,"Thursday",2016,"New York, NY",83,6,0.0674157303370786
"980","Aug.",2,"Thursday",2016,"Philadelphia, PA",308,36,0.104651162790698
"981","Aug.",2,"Thursday",2017,"Philadelphia, PA",509,40,0.0728597449908925
"982","Aug.",2,"Tuesday",2014,"Philadelphia, PA",141,5,0.0342465753424658
"983","Aug.",2,"Tuesday",2015,"New York, NY",69,9,0.115384615384615
"984","Aug.",2,"Tuesday",2015,"Philadelphia, PA",403,30,0.069284064665127
"985","Aug.",2,"Tuesday",2016,"Boston, MA",476,47,0.0898661567877629
"986","Aug.",2,"Tuesday",2016,"New York, NY",108,10,0.0847457627118644
"987","Aug.",2,"Tuesday",2016,"Philadelphia, PA",245,33,0.118705035971223
"988","Aug.",2,"Tuesday",2017,"Philadelphia, PA",458,31,0.0633946830265849
"989","Aug.",2,"Wednesday",2014,"Philadelphia, PA",274,9,0.0318021201413428
"990","Aug.",2,"Wednesday",2015,"New York, NY",204,19,0.0852017937219731
"991","Aug.",2,"Wednesday",2015,"Philadelphia, PA",433,26,0.0566448801742919
"992","Aug.",2,"Wednesday",2016,"Boston, MA",355,28,0.0731070496083551
"993","Aug.",2,"Wednesday",2016,"New York, NY",232,21,0.08300395256917
"994","Aug.",2,"Wednesday",2016,"Philadelphia, PA",180,30,0.142857142857143
"995","Aug.",2,"Wednesday",2017,"Philadelphia, PA",438,57,0.115151515151515
"996","Aug.",3,"Friday",2014,"Philadelphia, PA",377,12,0.0308483290488432
"997","Aug.",3,"Friday",2015,"New York, NY",216,8,0.0357142857142857
"998","Aug.",3,"Friday",2015,"Philadelphia, PA",524,30,0.0541516245487365
"999","Aug.",3,"Friday",2016,"Boston, MA",226,23,0.0923694779116466
"1000","Aug.",3,"Friday",2016,"New York, NY",47,6,0.113207547169811
"1001","Aug.",3,"Friday",2016,"Philadelphia, PA",247,32,0.114695340501792
"1002","Aug.",3,"Friday",2017,"Philadelphia, PA",355,10,0.0273972602739726
"1003","Aug.",3,"Monday",2014,"Philadelphia, PA",404,7,0.0170316301703163
"1004","Aug.",3,"Monday",2015,"New York, NY",294,21,0.0666666666666667
"1005","Aug.",3,"Monday",2015,"Philadelphia, PA",432,23,0.0505494505494506
"1006","Aug.",3,"Monday",2016,"Boston, MA",246,11,0.0428015564202335
"1007","Aug.",3,"Monday",2016,"Philadelphia, PA",229,20,0.0803212851405622
"1008","Aug.",3,"Monday",2017,"Philadelphia, PA",431,44,0.0926315789473684
"1009","Aug.",3,"Saturday",2014,"Philadelphia, PA",54,1,0.0181818181818182
"1010","Aug.",3,"Saturday",2015,"New York, NY",22,2,0.0833333333333333
"1011","Aug.",3,"Saturday",2015,"Philadelphia, PA",322,11,0.033033033033033
"1012","Aug.",3,"Saturday",2016,"Boston, MA",80,2,0.024390243902439
"1013","Aug.",3,"Saturday",2016,"Philadelphia, PA",236,22,0.0852713178294574
"1014","Aug.",3,"Saturday",2017,"Philadelphia, PA",389,23,0.0558252427184466
"1015","Aug.",3,"Sunday",2014,"Philadelphia, PA",72,0,0
"1016","Aug.",3,"Sunday",2015,"New York, NY",85,24,0.220183486238532
"1017","Aug.",3,"Sunday",2015,"Philadelphia, PA",231,14,0.0571428571428571
"1018","Aug.",3,"Sunday",2016,"Boston, MA",143,17,0.10625
"1019","Aug.",3,"Sunday",2016,"Philadelphia, PA",155,11,0.0662650602409639
"1020","Aug.",3,"Sunday",2017,"Philadelphia, PA",426,27,0.0596026490066225
"1021","Aug.",3,"Thursday",2014,"Philadelphia, PA",459,9,0.0192307692307692
"1022","Aug.",3,"Thursday",2015,"New York, NY",93,10,0.0970873786407767
"1023","Aug.",3,"Thursday",2015,"Philadelphia, PA",380,28,0.0686274509803922
"1024","Aug.",3,"Thursday",2016,"Boston, MA",281,20,0.0664451827242525
"1025","Aug.",3,"Thursday",2016,"New York, NY",48,5,0.0943396226415094
"1026","Aug.",3,"Thursday",2016,"Philadelphia, PA",284,25,0.0809061488673139
"1027","Aug.",3,"Thursday",2017,"Philadelphia, PA",267,30,0.101010101010101
"1028","Aug.",3,"Tuesday",2014,"Philadelphia, PA",539,7,0.0128205128205128
"1029","Aug.",3,"Tuesday",2015,"New York, NY",184,6,0.0315789473684211
"1030","Aug.",3,"Tuesday",2015,"Philadelphia, PA",583,28,0.0458265139116203
"1031","Aug.",3,"Tuesday",2016,"Boston, MA",515,37,0.0670289855072464
"1032","Aug.",3,"Tuesday",2016,"New York, NY",85,4,0.0449438202247191
"1033","Aug.",3,"Tuesday",2016,"Philadelphia, PA",268,31,0.103678929765886
"1034","Aug.",3,"Tuesday",2017,"Philadelphia, PA",378,52,0.12093023255814
"1035","Aug.",3,"Wednesday",2014,"Philadelphia, PA",505,10,0.0194174757281553
"1036","Aug.",3,"Wednesday",2015,"Philadelphia, PA",401,20,0.0475059382422803
"1037","Aug.",3,"Wednesday",2016,"Boston, MA",303,37,0.108823529411765
"1038","Aug.",3,"Wednesday",2016,"New York, NY",1,0,0
"1039","Aug.",3,"Wednesday",2016,"Philadelphia, PA",261,30,0.103092783505155
"1040","Aug.",3,"Wednesday",2017,"Philadelphia, PA",432,69,0.137724550898204
"1041","Aug.",4,"Friday",2014,"Philadelphia, PA",140,0,0
"1042","Aug.",4,"Friday",2015,"New York, NY",174,11,0.0594594594594595
"1043","Aug.",4,"Friday",2015,"Philadelphia, PA",435,24,0.0522875816993464
"1044","Aug.",4,"Friday",2016,"Boston, MA",491,40,0.0753295668549906
"1045","Aug.",4,"Friday",2016,"Philadelphia, PA",176,22,0.111111111111111
"1046","Aug.",4,"Friday",2017,"Philadelphia, PA",316,5,0.0155763239875389
"1047","Aug.",4,"Monday",2014,"Philadelphia, PA",366,7,0.0187667560321716
"1048","Aug.",4,"Monday",2015,"New York, NY",118,9,0.0708661417322835
"1049","Aug.",4,"Monday",2015,"Philadelphia, PA",459,29,0.0594262295081967
"1050","Aug.",4,"Monday",2016,"Boston, MA",200,22,0.0990990990990991
"1051","Aug.",4,"Monday",2016,"Philadelphia, PA",117,10,0.078740157480315
"1052","Aug.",4,"Monday",2017,"Philadelphia, PA",610,30,0.046875
"1053","Aug.",4,"Saturday",2014,"Philadelphia, PA",289,2,0.00687285223367698
"1054","Aug.",4,"Saturday",2015,"New York, NY",101,4,0.0380952380952381
"1055","Aug.",4,"Saturday",2015,"Philadelphia, PA",373,31,0.0767326732673267
"1056","Aug.",4,"Saturday",2016,"Boston, MA",259,16,0.0581818181818182
"1057","Aug.",4,"Saturday",2016,"Philadelphia, PA",243,20,0.0760456273764259
"1058","Aug.",4,"Saturday",2017,"Philadelphia, PA",193,12,0.0585365853658537
"1059","Aug.",4,"Sunday",2014,"Philadelphia, PA",422,2,0.00471698113207547
"1060","Aug.",4,"Sunday",2015,"New York, NY",126,10,0.0735294117647059
"1061","Aug.",4,"Sunday",2015,"Philadelphia, PA",309,19,0.0579268292682927
"1062","Aug.",4,"Sunday",2016,"Boston, MA",108,9,0.0769230769230769
"1063","Aug.",4,"Sunday",2016,"Philadelphia, PA",53,5,0.0862068965517241
"1064","Aug.",4,"Sunday",2017,"Philadelphia, PA",319,12,0.0362537764350453
"1065","Aug.",4,"Thursday",2014,"Philadelphia, PA",680,8,0.0116279069767442
"1066","Aug.",4,"Thursday",2015,"New York, NY",179,10,0.0529100529100529
"1067","Aug.",4,"Thursday",2015,"Philadelphia, PA",226,19,0.0775510204081633
"1068","Aug.",4,"Thursday",2016,"Boston, MA",542,55,0.0921273031825796
"1069","Aug.",4,"Thursday",2016,"Philadelphia, PA",31,0,0
"1070","Aug.",4,"Thursday",2017,"Philadelphia, PA",363,24,0.062015503875969
"1071","Aug.",4,"Tuesday",2014,"Philadelphia, PA",638,13,0.0199692780337942
"1072","Aug.",4,"Tuesday",2015,"New York, NY",223,15,0.0630252100840336
"1073","Aug.",4,"Tuesday",2015,"Philadelphia, PA",433,18,0.0399113082039911
"1074","Aug.",4,"Tuesday",2016,"Boston, MA",231,25,0.09765625
"1075","Aug.",4,"Tuesday",2016,"Philadelphia, PA",295,27,0.0838509316770186
"1076","Aug.",4,"Tuesday",2017,"Philadelphia, PA",528,61,0.103565365025467
"1077","Aug.",4,"Wednesday",2014,"Philadelphia, PA",498,12,0.0235294117647059
"1078","Aug.",4,"Wednesday",2015,"New York, NY",225,11,0.0466101694915254
"1079","Aug.",4,"Wednesday",2015,"Philadelphia, PA",427,19,0.0426008968609865
"1080","Aug.",4,"Wednesday",2016,"Boston, MA",364,26,0.0666666666666667
"1081","Aug.",4,"Wednesday",2016,"Philadelphia, PA",72,11,0.132530120481928
"1082","Aug.",4,"Wednesday",2017,"Philadelphia, PA",243,25,0.0932835820895522
"1083","Aug.",5,"Friday",2014,"Philadelphia, PA",243,14,0.0544747081712062
"1084","Aug.",5,"Friday",2015,"New York, NY",187,5,0.0260416666666667
"1085","Aug.",5,"Friday",2015,"Philadelphia, PA",545,41,0.0699658703071672
"1086","Aug.",5,"Monday",2014,"Philadelphia, PA",365,1,0.00273224043715847
"1087","Aug.",5,"Monday",2015,"New York, NY",246,17,0.064638783269962
"1088","Aug.",5,"Monday",2015,"Philadelphia, PA",358,21,0.0554089709762533
"1089","Aug.",5,"Monday",2016,"Boston, MA",333,32,0.0876712328767123
"1090","Aug.",5,"Monday",2016,"Philadelphia, PA",150,14,0.0853658536585366
"1091","Aug.",5,"Monday",2017,"Philadelphia, PA",421,31,0.0685840707964602
"1092","Aug.",5,"Saturday",2014,"Philadelphia, PA",131,3,0.0223880597014925
"1093","Aug.",5,"Saturday",2015,"New York, NY",108,2,0.0181818181818182
"1094","Aug.",5,"Saturday",2015,"Philadelphia, PA",425,21,0.047085201793722
"1095","Aug.",5,"Sunday",2014,"Philadelphia, PA",104,1,0.00952380952380952
"1096","Aug.",5,"Sunday",2015,"New York, NY",97,42,0.302158273381295
"1097","Aug.",5,"Sunday",2015,"Philadelphia, PA",440,39,0.081419624217119
"1098","Aug.",5,"Thursday",2014,"Philadelphia, PA",360,6,0.0163934426229508
"1099","Aug.",5,"Thursday",2015,"New York, NY",158,3,0.0186335403726708
"1100","Aug.",5,"Thursday",2015,"Philadelphia, PA",458,42,0.084
"1101","Aug.",5,"Tuesday",2014,"Philadelphia, PA",456,4,0.00869565217391304
"1102","Aug.",5,"Tuesday",2015,"New York, NY",374,17,0.0434782608695652
"1103","Aug.",5,"Tuesday",2015,"Philadelphia, PA",486,25,0.0489236790606654
"1104","Aug.",5,"Tuesday",2016,"Boston, MA",183,15,0.0757575757575758
"1105","Aug.",5,"Tuesday",2016,"Philadelphia, PA",51,2,0.0377358490566038
"1106","Aug.",5,"Tuesday",2017,"Philadelphia, PA",328,25,0.0708215297450425
"1107","Aug.",5,"Wednesday",2014,"Philadelphia, PA",339,3,0.0087719298245614
"1108","Aug.",5,"Wednesday",2015,"New York, NY",264,23,0.0801393728222996
"1109","Aug.",5,"Wednesday",2015,"Philadelphia, PA",478,26,0.0515873015873016
"1110","Aug.",5,"Wednesday",2016,"Boston, MA",336,33,0.0894308943089431
"1111","Aug.",5,"Wednesday",2016,"Philadelphia, PA",116,25,0.177304964539007
"1112","Aug.",5,"Wednesday",2017,"Philadelphia, PA",109,2,0.018018018018018
"1113","Aug.",6,"Monday",2015,"New York, NY",113,7,0.0583333333333333
"1114","Aug.",6,"Monday",2015,"Philadelphia, PA",573,61,0.0962145110410095
"1115","Sept.",1,"Friday",2014,"Philadelphia, PA",263,9,0.0330882352941176
"1116","Sept.",1,"Friday",2015,"New York, NY",140,4,0.0277777777777778
"1117","Sept.",1,"Friday",2015,"Philadelphia, PA",403,30,0.069284064665127
"1118","Sept.",1,"Friday",2016,"Boston, MA",430,16,0.0358744394618834
"1119","Sept.",1,"Friday",2016,"Philadelphia, PA",302,29,0.0876132930513595
"1120","Sept.",1,"Friday",2017,"Philadelphia, PA",134,4,0.0289855072463768
"1121","Sept.",1,"Monday",2014,"Philadelphia, PA",206,4,0.019047619047619
"1122","Sept.",1,"Saturday",2014,"Philadelphia, PA",55,4,0.0677966101694915
"1123","Sept.",1,"Saturday",2015,"New York, NY",129,13,0.0915492957746479
"1124","Sept.",1,"Saturday",2015,"Philadelphia, PA",336,24,0.0666666666666667
"1125","Sept.",1,"Saturday",2016,"Boston, MA",166,4,0.0235294117647059
"1126","Sept.",1,"Saturday",2016,"Philadelphia, PA",104,6,0.0545454545454545
"1127","Sept.",1,"Saturday",2017,"Philadelphia, PA",168,0,0
"1128","Sept.",1,"Sunday",2014,"Philadelphia, PA",113,3,0.0258620689655172
"1129","Sept.",1,"Sunday",2015,"New York, NY",23,5,0.178571428571429
"1130","Sept.",1,"Sunday",2015,"Philadelphia, PA",340,32,0.0860215053763441
"1131","Sept.",1,"Sunday",2016,"Boston, MA",185,15,0.075
"1132","Sept.",1,"Sunday",2016,"Philadelphia, PA",55,7,0.112903225806452
"1133","Sept.",1,"Sunday",2017,"Philadelphia, PA",251,2,0.00790513833992095
"1134","Sept.",1,"Thursday",2014,"Philadelphia, PA",234,8,0.0330578512396694
"1135","Sept.",1,"Thursday",2015,"New York, NY",134,9,0.0629370629370629
"1136","Sept.",1,"Thursday",2015,"Philadelphia, PA",430,34,0.0732758620689655
"1137","Sept.",1,"Thursday",2016,"Boston, MA",372,48,0.114285714285714
"1138","Sept.",1,"Thursday",2016,"Philadelphia, PA",215,31,0.126016260162602
"1139","Sept.",1,"Thursday",2017,"Philadelphia, PA",293,12,0.039344262295082
"1140","Sept.",1,"Tuesday",2014,"Philadelphia, PA",363,9,0.0241935483870968
"1141","Sept.",1,"Tuesday",2015,"New York, NY",220,13,0.055793991416309
"1142","Sept.",1,"Tuesday",2015,"Philadelphia, PA",508,40,0.072992700729927
"1143","Sept.",1,"Tuesday",2017,"Philadelphia, PA",173,21,0.108247422680412
"1144","Sept.",1,"Wednesday",2014,"Philadelphia, PA",178,18,0.0918367346938776
"1145","Sept.",1,"Wednesday",2015,"New York, NY",53,2,0.0363636363636364
"1146","Sept.",1,"Wednesday",2015,"Philadelphia, PA",700,67,0.0873533246414602
"1147","Sept.",1,"Wednesday",2017,"Philadelphia, PA",184,13,0.065989847715736
"1148","Sept.",2,"Friday",2014,"Philadelphia, PA",216,8,0.0357142857142857
"1149","Sept.",2,"Friday",2015,"Philadelphia, PA",466,36,0.0717131474103586
"1150","Sept.",2,"Friday",2016,"Boston, MA",267,11,0.039568345323741
"1151","Sept.",2,"Friday",2016,"Philadelphia, PA",181,26,0.1256038647343
"1152","Sept.",2,"Friday",2017,"Philadelphia, PA",278,19,0.063973063973064
"1153","Sept.",2,"Monday",2014,"Philadelphia, PA",251,13,0.0492424242424242
"1154","Sept.",2,"Monday",2015,"New York, NY",128,10,0.072463768115942
"1155","Sept.",2,"Monday",2015,"Philadelphia, PA",418,35,0.0772626931567329
"1156","Sept.",2,"Monday",2016,"Boston, MA",252,25,0.0902527075812274
"1157","Sept.",2,"Monday",2016,"Philadelphia, PA",282,22,0.0723684210526316
"1158","Sept.",2,"Monday",2017,"Philadelphia, PA",264,9,0.032967032967033
"1159","Sept.",2,"Saturday",2014,"Philadelphia, PA",57,2,0.0338983050847458
"1160","Sept.",2,"Saturday",2015,"Philadelphia, PA",375,18,0.0458015267175573
"1161","Sept.",2,"Saturday",2016,"Boston, MA",318,21,0.0619469026548673
"1162","Sept.",2,"Saturday",2016,"Philadelphia, PA",200,22,0.0990990990990991
"1163","Sept.",2,"Saturday",2017,"Philadelphia, PA",348,8,0.0224719101123595
"1164","Sept.",2,"Sunday",2014,"Philadelphia, PA",56,1,0.0175438596491228
"1165","Sept.",2,"Sunday",2015,"Philadelphia, PA",369,19,0.0489690721649485
"1166","Sept.",2,"Sunday",2016,"Boston, MA",215,23,0.0966386554621849
"1167","Sept.",2,"Sunday",2016,"Philadelphia, PA",136,13,0.087248322147651
"1168","Sept.",2,"Sunday",2017,"Philadelphia, PA",155,10,0.0606060606060606
"1169","Sept.",2,"Thursday",2014,"Philadelphia, PA",327,28,0.0788732394366197
"1170","Sept.",2,"Thursday",2015,"New York, NY",175,20,0.102564102564103
"1171","Sept.",2,"Thursday",2015,"Philadelphia, PA",332,6,0.0177514792899408
"1172","Sept.",2,"Thursday",2016,"Boston, MA",404,41,0.0921348314606742
"1173","Sept.",2,"Thursday",2016,"Philadelphia, PA",190,39,0.170305676855895
"1174","Sept.",2,"Thursday",2017,"Philadelphia, PA",400,37,0.0846681922196796
"1175","Sept.",2,"Tuesday",2014,"Philadelphia, PA",251,17,0.0634328358208955
"1176","Sept.",2,"Tuesday",2015,"New York, NY",234,12,0.0487804878048781
"1177","Sept.",2,"Tuesday",2015,"Philadelphia, PA",451,36,0.0739219712525667
"1178","Sept.",2,"Tuesday",2016,"Boston, MA",226,31,0.120622568093385
"1179","Sept.",2,"Tuesday",2016,"Philadelphia, PA",193,31,0.138392857142857
"1180","Sept.",2,"Tuesday",2017,"Philadelphia, PA",221,8,0.0349344978165939
"1181","Sept.",2,"Wednesday",2014,"Philadelphia, PA",111,12,0.0975609756097561
"1182","Sept.",2,"Wednesday",2015,"New York, NY",241,11,0.0436507936507936
"1183","Sept.",2,"Wednesday",2015,"Philadelphia, PA",534,31,0.0548672566371681
"1184","Sept.",2,"Wednesday",2016,"Boston, MA",177,16,0.0829015544041451
"1185","Sept.",2,"Wednesday",2016,"Philadelphia, PA",236,47,0.166077738515901
"1186","Sept.",2,"Wednesday",2017,"Philadelphia, PA",516,39,0.0702702702702703
"1187","Sept.",3,"Friday",2014,"Philadelphia, PA",253,12,0.0452830188679245
"1188","Sept.",3,"Friday",2015,"New York, NY",222,25,0.101214574898785
"1189","Sept.",3,"Friday",2015,"Philadelphia, PA",417,34,0.0753880266075388
"1190","Sept.",3,"Friday",2016,"Boston, MA",117,12,0.0930232558139535
"1191","Sept.",3,"Friday",2016,"Philadelphia, PA",122,20,0.140845070422535
"1192","Sept.",3,"Friday",2017,"Philadelphia, PA",492,39,0.0734463276836158
"1193","Sept.",3,"Monday",2014,"Philadelphia, PA",275,19,0.0646258503401361
"1194","Sept.",3,"Monday",2015,"New York, NY",156,7,0.0429447852760736
"1195","Sept.",3,"Monday",2015,"Philadelphia, PA",331,7,0.0207100591715976
"1196","Sept.",3,"Monday",2016,"Boston, MA",297,28,0.0861538461538462
"1197","Sept.",3,"Monday",2016,"Philadelphia, PA",226,48,0.175182481751825
"1198","Sept.",3,"Monday",2017,"Philadelphia, PA",328,33,0.0914127423822715
"1199","Sept.",3,"Saturday",2014,"Philadelphia, PA",158,9,0.0538922155688623
